URL,Status
https://www.nytimes.com/2024/02/08/movies/marmalade-review-keir-odonnell.html,200
https://www.nytimes.com/2023/11/25/world/middleeast/israel-gaza-death-toll.html,200
https://www.nytimes.com/interactive/2024/02/13/arts/television/taylor-tomlinson-have-it-all-netflix.html,200
https://www.nytimes.com/2024/02/03/books/review/greta-and-valdin-rebecca-k-reilly.html,200
https://www.nytimes.com/2021/11/09/us/politics/sununu-new-hampshire-governor.html,200
https://www.nytimes.com/2024/02/18/opinion/radical-empathy-fiction.html,200
https://www.nytimes.com/video/world/middleeast/100000009287505/gaza-rain.html,200
https://www.nytimes.com/2024/02/08/movies/molli-and-max-in-the-future-review.html,200
https://www.nytimes.com/2020/06/26/arts/music/playlist-beyonce-prince.html,200
https://www.nytimes.com/interactive/2023/09/12/us/politics/republican-candidates-2024-biden-impeachment.html,200
https://www.nytimes.com/2024/02/08/movies/suncoast-review.html,200
https://www.nytimes.com/2024/01/30/world/middleeast/gaza-war-palestinian-journalists.html,200
https://www.nytimes.com/2024/02/17/opinion/texas-tim-dunn-trump.html,200
https://www.nytimes.com/interactive/2022/11/08/us/elections/results-new-hampshire.html,200
https://www.nytimes.com/2024/02/03/books/review/lucy-sante-i-heard-her-call-my-name.html,200
https://www.nytimes.com/interactive/2023/08/01/us/politics/trump-jan-6-indictment-2020-election-annotated.html,200
https://www.nytimes.com/2024/02/18/us/politics/mike-turner-russia-nuclear-space.html,200
https://www.nytimes.com/2023/11/05/world/middleeast/gaza-explosion-al-maghazi-camp.html,200
https://www.nytimes.com/2024/02/08/movies/cobweb-review-kim-jee-woon.html,200
https://www.nytimes.com/interactive/2023/10/18/us/politics/republican-candidates-2024-israel.html,200
https://www.nytimes.com/2018/04/15/arts/music/beyonce-coachella-review.html,200
https://www.nytimes.com/2024/02/08/movies/here-review.html,200
https://www.nytimes.com/2023/12/21/world/middleeast/israel-gaza-bomb-investigation.html,200
https://www.nytimes.com/article/israel-gaza-photos.html,301
https://www.nytimes.com/2021/01/23/us/politics/scott-perry-trump-justice-department-election.html,200
https://www.nytimes.com/2024/02/04/books/review/corey-fah-does-social-mobility-isabel-waidner.html,200
https://www.nytimes.com/2021/01/24/us/politics/jeffrey-clark-trump-election.html,200
https://www.nytimes.com/interactive/2024/02/16/opinion/sourdough-bread-starters-pandemic.html,200
https://www.nytimes.com/video/world/middleeast/100000009282664/gaza-nasser-hospital-doctor-evacuation.html,200
https://www.nytimes.com/2024/02/08/movies/out-of-darkness-review.html,200
https://www.nytimes.com/2018/04/05/arts/music/grace-jones-bloodlight-and-bami-documentary.html,200
https://www.nytimes.com/interactive/2023/08/18/us/politics/pence-republican-candidates-2024-issues.html,200
https://www.nytimes.com/2023/11/22/upshot/abortion-births-bans-states.html,200
https://www.nytimes.com/interactive/2023/08/01/us/trump-jan-6-indictment-2020-election.html,301
https://www.nytimes.com/2024/02/17/opinion/culture-society.html,200
https://www.nytimes.com/2023/08/14/us/trump-georgia-election-results.html,200
https://www.nytimes.com/2024/02/06/books/review/john-lewis-raymond-arsenault-medgar-and-myrlie-joy-ann-reid.html,200
https://www.nytimes.com/2024/02/16/nyregion/trump-fraud-trial-finances.html,200
https://www.nytimes.com/2016/09/15/arts/international/oscar-wilde-honored-by-the-prison-that-once-detained-him.html,200
https://www.nytimes.com/2022/05/12/us/politics/abortion-protests-supreme-court-justices.html,200
https://www.nytimes.com/interactive/2023/08/18/us/politics/republican-candidates-2024-climate.html,200
https://www.nytimes.com/2024/01/25/realestate/rent-prices-housing.html,200
https://www.nytimes.com/2023/10/24/upshot/abortion-numbers-dobbs.html,200
https://www.nytimes.com/2020/06/26/nyregion/layleen-polanco-rikers-transgender-death.html,200
https://www.nytimes.com/2024/02/06/world/middleeast/israel-idf-soldiers-war-social-media-video.html,200
https://www.nytimes.com/2024/02/01/books/review/the-women-kristin-hannah.html,200
https://www.nytimes.com/2024/02/15/us/politics/fani-willis-disqualified-trump.html,200
https://www.nytimes.com/interactive/2024/01/02/us/politics/trump-ballot-removal-map.html,200
https://www.nytimes.com/article/rikers-deaths-jail.html,200
https://www.nytimes.com/2022/06/06/nyregion/gun-control-supreme-court-nyc.html,200
https://www.nytimes.com/2023/02/10/realestate/tiny-homes-housing-market-trends.html,200
https://www.nytimes.com/article/trump-cases-counts-charges-strengths.html,200
